row_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,competitor_analysis_image_r2_urls,supernova_rewrite_image_r2_urls,page_rank
12,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR03828542025272131585,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR03828542025272131585?region=IN,Image,2026-06-29,"2566,2442,2724,2203,2756,2175,2300,2638,2792,2276,2642,2440,2474,2608,2254,2258,2250,2705,2056,2348,2616,2620,2191,2428,2528,2458,2360,2100,2752,2540,2356,2380",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17550460110187668319,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR03828542025272131585.jpg,2026-06-03,2026-06-29,,,,,12
13,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR03828542025272131585,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR03828542025272131585?region=IN,Image,2026-06-29,"2566,2442,2724,2203,2756,2175,2300,2638,2792,2276,2642,2440,2474,2608,2254,2258,2250,2705,2056,2348,2616,2620,2191,2428,2528,2458,2360,2100,2752,2540,2356,2380",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17550460110187668319,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR03828542025272131585.jpg,2026-06-03,2026-06-29,,,,,13
14,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04190672124114894849,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04190672124114894849?region=IN,Image,2026-06-28,"2616,2124,2356,2840,2076,2642",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/12721730945764734219,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR04190672124114894849.jpg,2026-06-03,2026-06-29,,,,,14
15,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04424761448203288577,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04424761448203288577,Unknown,,,0,1,,,,,,,,,,,,,,2026-06-29,detail-fetch: HTTPError,,2026-06-03,2026-06-29,,,,,15
15,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04424761448203288577,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04424761448203288577?region=IN,YouTubeVideo,2026-04-30,"2352,2196,2826,2724,2372,2752,2100,2360,2616,2380,2428,2620,2356,2124,2250,2554,2528,2191,2703,2840,2076,2348,2804,2792,2440,2276,2300,2642,2484,2036,2764,2203",1,3,Gain Independence Through Languages With Busuu&#39;s Easy-To-Follow Lessons. Download Now!,,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,15
16,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04424761448203288577,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04424761448203288577?region=IN,YouTubeVideo,2026-04-30,"2352,2196,2826,2724,2372,2752,2100,2360,2616,2380,2428,2620,2356,2124,2250,2554,2528,2191,2703,2840,2076,2348,2804,2792,2440,2276,2300,2642,2484,2036,2764,2203",2,3,Gain Independence Through Languages With Busuu&#39;s Easy-To-Follow Lessons. Download Now!,,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,16
16,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05322909959577403393,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05322909959577403393?region=IN,Image,2026-06-29,"2642,2356,2484,2840,2124,2276,2076,2250,2056,2724,2620,2528,2380",0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7726033272052483081,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR05322909959577403393.jpg,2026-06-03,2026-06-29,,,,,16
17,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05322909959577403393,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05322909959577403393?region=IN,Image,2026-06-29,"2642,2356,2484,2840,2124,2276,2076,2250,2056,2724,2620,2528,2380",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7726033272052483081,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR05322909959577403393.jpg,2026-06-03,2026-06-29,,,,,17
18,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05925405034102652929,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05925405034102652929?region=IN,Image,2025-11-20,2356,0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1275722104518683084,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR05925405034102652929.jpg,2026-06-03,2026-06-22,,,,,18
19,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05925405034102652929,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05925405034102652929?region=IN,Image,2025-11-20,2356,1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1275722104518683084,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR05925405034102652929.jpg,2026-06-03,2026-06-22,,,,,19
20,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05925405034102652929,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05925405034102652929?region=IN,Image,2025-11-20,2356,2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1275722104518683084,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR05925405034102652929.jpg,2026-06-03,2026-06-22,,,,,20
18,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-06-29,"2792,2356,2276,2528,2703,2300,2705,2208,2191,2203,2250,2040,2724,2620,2348,2616,2756,2056,2442,2642,2380,2804",0,4,,,,,,,,,,,,,,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,18
19,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-06-29,"2792,2356,2276,2528,2703,2300,2705,2208,2191,2203,2250,2040,2724,2620,2348,2616,2756,2056,2442,2642,2380,2804",1,4,,,,,,,,,,,,,,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,19
20,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-06-29,"2792,2356,2276,2528,2703,2300,2705,2208,2191,2203,2250,2040,2724,2620,2348,2616,2756,2056,2442,2642,2380,2804",2,4,,,,,,,,,,,,,,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,20
21,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-06-29,"2792,2356,2276,2528,2703,2300,2705,2208,2191,2203,2250,2040,2724,2620,2348,2616,2756,2056,2442,2642,2380,2804",3,4,,,,,,,,,,,,,,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,21
22,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06235048313305956353,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06235048313305956353?region=IN,Image,2026-06-29,"2616,2250,2124,2840,2392,2356,2484,2608",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/10713890122016732029,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR06235048313305956353.jpg,2026-06-03,2026-06-29,,,,,22
23,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06721449580006735873,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06721449580006735873?region=IN,Image,2026-06-29,"2442,2203,2312,2756,2586,2512,2300,2175,2504,2440,2276,2400,2638,2804,2704,2642,2792,2348,2254,2056,2474,2705,2250,2100,2258,2104,2818,2050,2616,2012,2703,2356,2528,2076,2620,2380,2428,2032,2752,2191,2540,2470,2724",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3391447691026354871,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR06721449580006735873.jpg,2026-06-03,2026-06-29,,,,,23
27,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06721449580006735873,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06721449580006735873?region=IN,Image,2026-06-21,"2586,2400,2312,2756,2203,2704,2512,2300,2175,2440,2276,2638,2804,2792,2348,2642,2504,2076,2705,2474,2254,2250,2258,2050,2818,2428,2540,2104,2616,2703,2012,2442,2056,2528,2620,2356,2380,2032,2752,2191,2724,2100,2470",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3391447691026354871,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR06721449580006735873.jpg,2026-06-03,2026-06-22,,,,,27
24,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06800463028199358465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06800463028199358465?region=IN,YouTubeVideo,2026-06-28,"2404,2788,2442,2300,2070,2410,2208,2586,2352,2214,2368,2203,2764,2498,2608,2484,2804,2642,2428,2818,2050,2674,2705,2254,2196,2191,2233,2372,2356,2032,2704,2504,2040,2578,2756,2826,2348,2144,2276,2792,2682,2440,2246,2616,2012,2008,2703,2100,2076,2840,2620,2528,2470,2250,2398,2056,2752,2724,2380,2458,2360",0,4,Busuu aumenta la tua sicurezza. Impara gratis ed esercitati con i madrelingua.,Installa,,,,,,,,,,,00:00,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,24
25,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06800463028199358465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06800463028199358465?region=IN,YouTubeVideo,2026-06-28,"2404,2788,2442,2300,2070,2410,2208,2586,2352,2214,2368,2203,2764,2498,2608,2484,2804,2642,2428,2818,2050,2674,2705,2254,2196,2191,2233,2372,2356,2032,2704,2504,2040,2578,2756,2826,2348,2144,2276,2792,2682,2440,2246,2616,2012,2008,2703,2100,2076,2840,2620,2528,2470,2250,2398,2056,2752,2724,2380,2458,2360",1,4,Busuu aumenta la tua sicurezza. Impara gratis ed esercitati con i madrelingua.,Installa,,,,,,,,,,,00:00,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,25
26,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06800463028199358465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06800463028199358465?region=IN,YouTubeVideo,2026-06-28,"2404,2788,2442,2300,2070,2410,2208,2586,2352,2214,2368,2203,2764,2498,2608,2484,2804,2642,2428,2818,2050,2674,2705,2254,2196,2191,2233,2372,2356,2032,2704,2504,2040,2578,2756,2826,2348,2144,2276,2792,2682,2440,2246,2616,2012,2008,2703,2100,2076,2840,2620,2528,2470,2250,2398,2056,2752,2724,2380,2458,2360",2,4,Scopri le lezioni interattive di Busuu negli scenari di vita reale. Prova subito!,Installa,,,,,,,,,,,00:00,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,26
28,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07528491286593011713,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07528491286593011713?region=IN,Image,2026-06-27,"2620,2250,2276,2442,2638,2528,2474,2724,2380,2642,2608,2356,2254,2056,2300,2616,2175",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16545434174002567686,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR07528491286593011713.jpg,2026-06-03,2026-06-29,,,,,28
29,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07531383173972754433,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07531383173972754433?region=IN,Image,2026-06-29,"2203,2840,2040,2724,2642,2348,2124,2356,2276,2300,2380,2100,2616,2191,2250",0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9614991806555568111,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR07531383173972754433.jpg,2026-06-03,2026-06-29,,,,,29
31,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07564755104222412801,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07564755104222412801?region=IN,Image,2026-06-29,"2372,2380,2442,2578,2300,2586,2203,2826,2756,2144,2348,2440,2246,2276,2616,2642,2528,2100,2620,2050,2191,2470,2840,2250,2056,2356,2196,2752,2724",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/15371302436370383289,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR07564755104222412801.jpg,2026-06-03,2026-06-29,,,,,31
32,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07972347809850458113,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07972347809850458113?region=IN,Image,2026-06-29,"2586,2032,2616,2380,2124,2804,2170,2484,2724,2566,2792,2348,2608,2642,2300,2356,2840,2203,2076",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/15725222600364576780,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR07972347809850458113.jpg,2026-06-03,2026-06-29,,,,,32
33,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08166446074970505217,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08166446074970505217?region=IN,Image,2026-06-29,"2380,2276,2250,2056,2442,2356,2724,2756,2642,2528,2254,2638,2175,2474",0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13030103234049794579,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR08166446074970505217.jpg,2026-06-03,2026-06-29,,,,,33
34,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08166446074970505217,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08166446074970505217?region=IN,Image,2026-06-29,"2380,2276,2250,2056,2442,2356,2724,2756,2642,2528,2254,2638,2175,2474",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13030103234049794579,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR08166446074970505217.jpg,2026-06-03,2026-06-29,,,,,34
35,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08341967678822416385,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08341967678822416385?region=IN,Image,2026-06-28,"2616,2840,2380,2076,2276,2250,2203,2356,2484,2724,2124",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9684764950189117145,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR08341967678822416385.jpg,2026-06-03,2026-06-29,,,,,35
36,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08682293225135800321,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08682293225135800321?region=IN,Image,2026-06-28,"2474,2056,2250,2144,2440,2348,2642,2246,2638,2276,2300,2504,2203,2826,2756,2752,2372,2442,2356,2724,2050,2100,2703,2380,2616,2528,2705,2191,2620,2254",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/1991426207729013746/index.html,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR08682293225135800321.jpg,2026-06-03,2026-06-29,,,,,36
37,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08682293225135800321,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08682293225135800321?region=IN,Image,2026-06-28,"2474,2056,2250,2144,2440,2348,2642,2246,2638,2276,2300,2504,2203,2826,2756,2752,2372,2442,2356,2724,2050,2100,2703,2380,2616,2528,2705,2191,2620,2254",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16897353154047575764,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR08682293225135800321.jpg,2026-06-03,2026-06-29,,,,,37
39,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08958116265403088897,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08958116265403088897?region=IN,Image,2026-06-29,"2428,2376,2616,2642,2191,2703,2705,2804,2470,2688,2528,2250,2100,2056,2620,2784,2380,2442,2414,2233,2752,2070,2300,2356,2208,2410,2392,2352,2578,2807,2203,2499,2348,2792,2440,2246,2682",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3048677373972775040,,2026-06-29,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR08958116265403088897.jpg,2026-06-03,2026-06-29,,,,,39
40,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-06-29,"2608,2250,2688,2056,2840,2012,2100,2528,2076,2616,2620,2703,2008,2470,2380,2360,2752,2458,2442,2724,2398,2040,2578,2756,2862,2218,2826,2604,2504,2704,2792,2440,2276,2112,2246,2682,2144,2348,2674,2428,2705,2191,2050,2356,2818,2233,2152,2372,2032,2784,2196,2368,2764,2498,2208,2352,2586,2203,2410,2788,2300,2804,2031,2638,2484,2642,2170",0,3,,,,,,,,,,,,,,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,40
41,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-06-29,"2608,2250,2688,2056,2840,2012,2100,2528,2076,2616,2620,2703,2008,2470,2380,2360,2752,2458,2442,2724,2398,2040,2578,2756,2862,2218,2826,2604,2504,2704,2792,2440,2276,2112,2246,2682,2144,2348,2674,2428,2705,2191,2050,2356,2818,2233,2152,2372,2032,2784,2196,2368,2764,2498,2208,2352,2586,2203,2410,2788,2300,2804,2031,2638,2484,2642,2170",1,3,,,,,,,,,,,,,,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,41
42,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-06-29,"2608,2250,2688,2056,2840,2012,2100,2528,2076,2616,2620,2703,2008,2470,2380,2360,2752,2458,2442,2724,2398,2040,2578,2756,2862,2218,2826,2604,2504,2704,2792,2440,2276,2112,2246,2682,2144,2348,2674,2428,2705,2191,2050,2356,2818,2233,2152,2372,2032,2784,2196,2368,2764,2498,2208,2352,2586,2203,2410,2788,2300,2804,2031,2638,2484,2642,2170",2,3,Con Busuu puoi superare le prove di l&#39;italiano. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,42
43,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-06-28,"2348,2250,2705,2840,2076,2056,2528,2620,2703,2191,2100,2470,2616,2428,2050,2818,2032,2372,2442,2752,2380,2356,2196,2724,2203,2756,2578,2826,2040,2504,2300,2208,2788,2804,2246,2642,2440,2276,2792",0,5,,,,,,,,,,,,,,2026-06-29,html5-banner-no-mp4,,2026-06-03,2026-06-29,,,,,43
